,Province/State,Country/Region,Date,Confirmed_Cases,Recoveries,Deaths,Active_Cases
3985,,Western Sahara,2/5/20,0,0.0,0,0.0
3986,,Sao Tome and Principe,2/5/20,0,0.0,0,0.0
3987,,Yemen,2/5/20,0,0.0,0,0.0
3988,,Comoros,2/5/20,0,0.0,0,0.0
3989,,Tajikistan,2/5/20,0,0.0,0,0.0
3990,,Afghanistan,2/6/20,0,0.0,0,0.0
3991,,Albania,2/6/20,0,0.0,0,0.0
3992,,Algeria,2/6/20,0,0.0,0,0.0
3993,,Andorra,2/6/20,0,0.0,0,0.0
3994,,Angola,2/6/20,0,0.0,0,0.0
3995,,Antigua and Barbuda,2/6/20,0,0.0,0,0.0
3996,,Argentina,2/6/20,0,0.0,0,0.0
3997,,Armenia,2/6/20,0,0.0,0,0.0
3998,Australian Capital Territory,Australia,2/6/20,0,0.0,0,0.0
3999,New South Wales,Australia,2/6/20,4,2.0,0,2.0
4000,Northern Territory,Australia,2/6/20,0,0.0,0,0.0
4001,Queensland,Australia,2/6/20,4,0.0,0,4.0
4002,South Australia,Australia,2/6/20,2,0.0,0,2.0
4003,Tasmania,Australia,2/6/20,0,0.0,0,0.0
4004,Victoria,Australia,2/6/20,4,0.0,0,4.0
4005,Western Australia,Australia,2/6/20,0,0.0,0,0.0
4006,,Austria,2/6/20,0,0.0,0,0.0
4007,,Azerbaijan,2/6/20,0,0.0,0,0.0
4008,,Bahamas,2/6/20,0,0.0,0,0.0
4009,,Bahrain,2/6/20,0,0.0,0,0.0
4010,,Bangladesh,2/6/20,0,0.0,0,0.0
4011,,Barbados,2/6/20,0,0.0,0,0.0
4012,,Belarus,2/6/20,0,0.0,0,0.0
4013,,Belgium,2/6/20,1,0.0,0,1.0
4014,,Benin,2/6/20,0,0.0,0,0.0
4015,,Bhutan,2/6/20,0,0.0,0,0.0
4016,,Bolivia,2/6/20,0,0.0,0,0.0
4017,,Bosnia and Herzegovina,2/6/20,0,0.0,0,0.0
4018,,Brazil,2/6/20,0,0.0,0,0.0
4019,,Brunei,2/6/20,0,0.0,0,0.0
4020,,Bulgaria,2/6/20,0,0.0,0,0.0
4021,,Burkina Faso,2/6/20,0,0.0,0,0.0
4022,,Cabo Verde,2/6/20,0,0.0,0,0.0
4023,,Cambodia,2/6/20,1,0.0,0,1.0
4024,,Cameroon,2/6/20,0,0.0,0,0.0
4025,Alberta,Canada,2/6/20,0,,0,
4026,British Columbia,Canada,2/6/20,2,,0,
4027,Grand Princess,Canada,2/6/20,0,,0,
4028,Manitoba,Canada,2/6/20,0,,0,
4029,New Brunswick,Canada,2/6/20,0,,0,
4030,Newfoundland and Labrador,Canada,2/6/20,0,,0,
4031,Nova Scotia,Canada,2/6/20,0,,0,
4032,Ontario,Canada,2/6/20,3,,0,
4033,Prince Edward Island,Canada,2/6/20,0,,0,
4034,Quebec,Canada,2/6/20,0,,0,
4035,Saskatchewan,Canada,2/6/20,0,,0,
4036,,Central African Republic,2/6/20,0,0.0,0,0.0
4037,,Chad,2/6/20,0,0.0,0,0.0
4038,,Chile,2/6/20,0,0.0,0,0.0
4039,Anhui,China,2/6/20,591,34.0,0,557.0
4040,Beijing,China,2/6/20,274,31.0,1,242.0
4041,Chongqing,China,2/6/20,411,24.0,2,385.0
4042,Fujian,China,2/6/20,215,14.0,0,201.0
4043,Gansu,China,2/6/20,62,6.0,0,56.0
4044,Guangdong,China,2/6/20,970,69.0,0,901.0
4045,Guangxi,China,2/6/20,168,14.0,0,154.0
4046,Guizhou,China,2/6/20,71,6.0,1,64.0
4047,Hainan,China,2/6/20,106,8.0,1,97.0
4048,Hebei,China,2/6/20,157,13.0,1,143.0
4049,Heilongjiang,China,2/6/20,227,8.0,3,216.0
4050,Henan,China,2/6/20,851,56.0,2,793.0
4051,Hong Kong,China,2/6/20,24,0.0,1,23.0
4052,Hubei,China,2/6/20,22112,817.0,618,20677.0
4053,Hunan,China,2/6/20,711,81.0,0,630.0
4054,Inner Mongolia,China,2/6/20,46,4.0,0,42.0
4055,Jiangsu,China,2/6/20,373,34.0,0,339.0
4056,Jiangxi,China,2/6/20,600,37.0,0,563.0
4057,Jilin,China,2/6/20,59,4.0,0,55.0
4058,Liaoning,China,2/6/20,94,5.0,0,89.0
4059,Macau,China,2/6/20,10,1.0,0,9.0
4060,Ningxia,China,2/6/20,40,1.0,0,39.0
4061,Qinghai,China,2/6/20,18,3.0,0,15.0
4062,Shaanxi,China,2/6/20,173,9.0,0,164.0
4063,Shandong,China,2/6/20,347,27.0,0,320.0
4064,Shanghai,China,2/6/20,257,25.0,1,231.0
4065,Shanxi,China,2/6/20,96,12.0,0,84.0
4066,Sichuan,China,2/6/20,321,31.0,1,289.0
4067,Tianjin,China,2/6/20,79,2.0,1,76.0
4068,Tibet,China,2/6/20,1,0.0,0,1.0
4069,Xinjiang,China,2/6/20,36,0.0,0,36.0
4070,Yunnan,China,2/6/20,133,7.0,0,126.0
4071,Zhejiang,China,2/6/20,954,94.0,0,860.0
4072,,Colombia,2/6/20,0,0.0,0,0.0
4073,,Congo (Brazzaville),2/6/20,0,0.0,0,0.0
4074,,Congo (Kinshasa),2/6/20,0,0.0,0,0.0
4075,,Costa Rica,2/6/20,0,0.0,0,0.0
4076,,Cote d'Ivoire,2/6/20,0,0.0,0,0.0
4077,,Croatia,2/6/20,0,0.0,0,0.0
4078,,Diamond Princess,2/6/20,0,0.0,0,0.0
4079,,Cuba,2/6/20,0,0.0,0,0.0
4080,,Cyprus,2/6/20,0,0.0,0,0.0
4081,,Czechia,2/6/20,0,0.0,0,0.0
4082,Faroe Islands,Denmark,2/6/20,0,0.0,0,0.0
4083,Greenland,Denmark,2/6/20,0,0.0,0,0.0
4084,,Denmark,2/6/20,0,0.0,0,0.0
4085,,Djibouti,2/6/20,0,0.0,0,0.0
4086,,Dominican Republic,2/6/20,0,0.0,0,0.0
4087,,Ecuador,2/6/20,0,0.0,0,0.0
4088,,Egypt,2/6/20,0,0.0,0,0.0
4089,,El Salvador,2/6/20,0,0.0,0,0.0
4090,,Equatorial Guinea,2/6/20,0,0.0,0,0.0
4091,,Eritrea,2/6/20,0,0.0,0,0.0
4092,,Estonia,2/6/20,0,0.0,0,0.0
4093,,Eswatini,2/6/20,0,0.0,0,0.0
4094,,Ethiopia,2/6/20,0,0.0,0,0.0
4095,,Fiji,2/6/20,0,0.0,0,0.0
4096,,Finland,2/6/20,1,0.0,0,1.0
4097,French Guiana,France,2/6/20,0,0.0,0,0.0
4098,French Polynesia,France,2/6/20,0,0.0,0,0.0
4099,Guadeloupe,France,2/6/20,0,0.0,0,0.0
4100,Mayotte,France,2/6/20,0,0.0,0,0.0
4101,New Caledonia,France,2/6/20,0,0.0,0,0.0
4102,Reunion,France,2/6/20,0,0.0,0,0.0
4103,Saint Barthelemy,France,2/6/20,0,0.0,0,0.0
4104,St Martin,France,2/6/20,0,0.0,0,0.0
4105,Martinique,France,2/6/20,0,0.0,0,0.0
4106,,France,2/6/20,6,0.0,0,6.0
4107,,Gabon,2/6/20,0,0.0,0,0.0
4108,,Gambia,2/6/20,0,0.0,0,0.0
4109,,Georgia,2/6/20,0,0.0,0,0.0
4110,,Germany,2/6/20,12,0.0,0,12.0
4111,,Ghana,2/6/20,0,0.0,0,0.0
4112,,Greece,2/6/20,0,0.0,0,0.0
4113,,Guatemala,2/6/20,0,0.0,0,0.0
4114,,Guinea,2/6/20,0,0.0,0,0.0
4115,,Guyana,2/6/20,0,0.0,0,0.0
4116,,Haiti,2/6/20,0,0.0,0,0.0
4117,,Holy See,2/6/20,0,0.0,0,0.0
4118,,Honduras,2/6/20,0,0.0,0,0.0
4119,,Hungary,2/6/20,0,0.0,0,0.0
4120,,Iceland,2/6/20,0,0.0,0,0.0
4121,,India,2/6/20,3,0.0,0,3.0
4122,,Indonesia,2/6/20,0,0.0,0,0.0
4123,,Iran,2/6/20,0,0.0,0,0.0
4124,,Iraq,2/6/20,0,0.0,0,0.0
4125,,Ireland,2/6/20,0,0.0,0,0.0
4126,,Israel,2/6/20,0,0.0,0,0.0
4127,,Italy,2/6/20,2,0.0,0,2.0
4128,,Jamaica,2/6/20,0,0.0,0,0.0
4129,,Japan,2/6/20,22,1.0,0,21.0
4130,,Jordan,2/6/20,0,0.0,0,0.0
4131,,Kazakhstan,2/6/20,0,0.0,0,0.0
4132,,Kenya,2/6/20,0,0.0,0,0.0
4133,,"Korea, South",2/6/20,23,0.0,0,23.0
4134,,Kuwait,2/6/20,0,0.0,0,0.0
4135,,Kyrgyzstan,2/6/20,0,0.0,0,0.0
4136,,Latvia,2/6/20,0,0.0,0,0.0
4137,,Lebanon,2/6/20,0,0.0,0,0.0
4138,,Liberia,2/6/20,0,0.0,0,0.0
4139,,Liechtenstein,2/6/20,0,0.0,0,0.0
4140,,Lithuania,2/6/20,0,0.0,0,0.0
4141,,Luxembourg,2/6/20,0,0.0,0,0.0
4142,,Madagascar,2/6/20,0,0.0,0,0.0
4143,,Malaysia,2/6/20,12,0.0,0,12.0
4144,,Maldives,2/6/20,0,0.0,0,0.0
4145,,Malta,2/6/20,0,0.0,0,0.0
4146,,Mauritania,2/6/20,0,0.0,0,0.0
4147,,Mauritius,2/6/20,0,0.0,0,0.0
4148,,Mexico,2/6/20,0,0.0,0,0.0
4149,,Moldova,2/6/20,0,0.0,0,0.0
4150,,Monaco,2/6/20,0,0.0,0,0.0
4151,,Mongolia,2/6/20,0,0.0,0,0.0
4152,,Montenegro,2/6/20,0,0.0,0,0.0
4153,,Morocco,2/6/20,0,0.0,0,0.0
4154,,Namibia,2/6/20,0,0.0,0,0.0
4155,,Nepal,2/6/20,1,0.0,0,1.0
4156,Aruba,Netherlands,2/6/20,0,0.0,0,0.0
4157,Curacao,Netherlands,2/6/20,0,0.0,0,0.0
4158,Sint Maarten,Netherlands,2/6/20,0,0.0,0,0.0
4159,,Netherlands,2/6/20,0,0.0,0,0.0
4160,,New Zealand,2/6/20,0,0.0,0,0.0
4161,,Nicaragua,2/6/20,0,0.0,0,0.0
4162,,Niger,2/6/20,0,0.0,0,0.0
4163,,Nigeria,2/6/20,0,0.0,0,0.0
4164,,North Macedonia,2/6/20,0,0.0,0,0.0
4165,,Norway,2/6/20,0,0.0,0,0.0
4166,,Oman,2/6/20,0,0.0,0,0.0
4167,,Pakistan,2/6/20,0,0.0,0,0.0
4168,,Panama,2/6/20,0,0.0,0,0.0
4169,,Papua New Guinea,2/6/20,0,0.0,0,0.0
4170,,Paraguay,2/6/20,0,0.0,0,0.0
4171,,Peru,2/6/20,0,0.0,0,0.0
4172,,Philippines,2/6/20,2,0.0,1,1.0
4173,,Poland,2/6/20,0,0.0,0,0.0
4174,,Portugal,2/6/20,0,0.0,0,0.0
4175,,Qatar,2/6/20,0,0.0,0,0.0
4176,,Romania,2/6/20,0,0.0,0,0.0
4177,,Russia,2/6/20,2,0.0,0,2.0
4178,,Rwanda,2/6/20,0,0.0,0,0.0
4179,,Saint Lucia,2/6/20,0,0.0,0,0.0
4180,,Saint Vincent and the Grenadines,2/6/20,0,0.0,0,0.0
4181,,San Marino,2/6/20,0,0.0,0,0.0
4182,,Saudi Arabia,2/6/20,0,0.0,0,0.0
4183,,Senegal,2/6/20,0,0.0,0,0.0
4184,,Serbia,2/6/20,0,0.0,0,0.0
4185,,Seychelles,2/6/20,0,0.0,0,0.0
4186,,Singapore,2/6/20,28,0.0,0,28.0
4187,,Slovakia,2/6/20,0,0.0,0,0.0
4188,,Slovenia,2/6/20,0,0.0,0,0.0
4189,,Somalia,2/6/20,0,0.0,0,0.0
4190,,South Africa,2/6/20,0,0.0,0,0.0
4191,,Spain,2/6/20,1,0.0,0,1.0
4192,,Sri Lanka,2/6/20,1,0.0,0,1.0
4193,,Sudan,2/6/20,0,0.0,0,0.0
4194,,Suriname,2/6/20,0,0.0,0,0.0
4195,,Sweden,2/6/20,1,0.0,0,1.0
4196,,Switzerland,2/6/20,0,0.0,0,0.0
4197,,Taiwan*,2/6/20,16,1.0,0,15.0
4198,,Tanzania,2/6/20,0,0.0,0,0.0
4199,,Thailand,2/6/20,25,5.0,0,20.0
4200,,Togo,2/6/20,0,0.0,0,0.0
4201,,Trinidad and Tobago,2/6/20,0,0.0,0,0.0
4202,,Tunisia,2/6/20,0,0.0,0,0.0
4203,,Turkey,2/6/20,0,0.0,0,0.0
4204,,Uganda,2/6/20,0,0.0,0,0.0
4205,,Ukraine,2/6/20,0,0.0,0,0.0
4206,,United Arab Emirates,2/6/20,5,0.0,0,5.0
4207,Bermuda,United Kingdom,2/6/20,0,0.0,0,0.0
4208,Cayman Islands,United Kingdom,2/6/20,0,0.0,0,0.0
4209,Channel Islands,United Kingdom,2/6/20,0,0.0,0,0.0
4210,Gibraltar,United Kingdom,2/6/20,0,0.0,0,0.0
4211,Isle of Man,United Kingdom,2/6/20,0,0.0,0,0.0
4212,Montserrat,United Kingdom,2/6/20,0,0.0,0,0.0
4213,,United Kingdom,2/6/20,2,0.0,0,2.0
4214,,Uruguay,2/6/20,0,0.0,0,0.0
4215,,US,2/6/20,11,0.0,0,11.0
4216,,Uzbekistan,2/6/20,0,0.0,0,0.0
4217,,Venezuela,2/6/20,0,0.0,0,0.0
4218,,Vietnam,2/6/20,10,1.0,0,9.0
4219,,Zambia,2/6/20,0,0.0,0,0.0
4220,,Zimbabwe,2/6/20,0,0.0,0,0.0
4221,Diamond Princess,Canada,2/6/20,0,,0,
4222,,Dominica,2/6/20,0,0.0,0,0.0
4223,,Grenada,2/6/20,0,0.0,0,0.0
4224,,Mozambique,2/6/20,0,0.0,0,0.0
4225,,Syria,2/6/20,0,0.0,0,0.0
4226,,Timor-Leste,2/6/20,0,0.0,0,0.0
4227,,Belize,2/6/20,0,0.0,0,0.0
4228,Recovered,Canada,2/6/20,0,,0,
4229,,Laos,2/6/20,0,0.0,0,0.0
4230,,Libya,2/6/20,0,0.0,0,0.0
4231,,West Bank and Gaza,2/6/20,0,0.0,0,0.0
4232,,Guinea-Bissau,2/6/20,0,0.0,0,0.0
4233,,Mali,2/6/20,0,0.0,0,0.0
4234,,Saint Kitts and Nevis,2/6/20,0,0.0,0,0.0
4235,Northwest Territories,Canada,2/6/20,0,,0,
4236,Yukon,Canada,2/6/20,0,,0,
4237,,Kosovo,2/6/20,0,0.0,0,0.0
4238,,Burma,2/6/20,0,0.0,0,0.0
4239,Anguilla,United Kingdom,2/6/20,0,0.0,0,0.0
4240,British Virgin Islands,United Kingdom,2/6/20,0,0.0,0,0.0
4241,Turks and Caicos Islands,United Kingdom,2/6/20,0,0.0,0,0.0
4242,,MS Zaandam,2/6/20,0,0.0,0,0.0
4243,,Botswana,2/6/20,0,0.0,0,0.0
4244,,Burundi,2/6/20,0,0.0,0,0.0
4245,,Sierra Leone,2/6/20,0,0.0,0,0.0
4246,"Bonaire, Sint Eustatius and Saba",Netherlands,2/6/20,0,0.0,0,0.0
4247,,Malawi,2/6/20,0,0.0,0,0.0
4248,Falkland Islands (Malvinas),United Kingdom,2/6/20,0,0.0,0,0.0
4249,Saint Pierre and Miquelon,France,2/6/20,0,0.0,0,0.0
4250,,South Sudan,2/6/20,0,0.0,0,0.0
4251,,Western Sahara,2/6/20,0,0.0,0,0.0
4252,,Sao Tome and Principe,2/6/20,0,0.0,0,0.0
4253,,Yemen,2/6/20,0,0.0,0,0.0
4254,,Comoros,2/6/20,0,0.0,0,0.0
4255,,Tajikistan,2/6/20,0,0.0,0,0.0
4256,,Afghanistan,2/7/20,0,0.0,0,0.0
4257,,Albania,2/7/20,0,0.0,0,0.0
4258,,Algeria,2/7/20,0,0.0,0,0.0
4259,,Andorra,2/7/20,0,0.0,0,0.0
4260,,Angola,2/7/20,0,0.0,0,0.0
4261,,Antigua and Barbuda,2/7/20,0,0.0,0,0.0
4262,,Argentina,2/7/20,0,0.0,0,0.0
4263,,Armenia,2/7/20,0,0.0,0,0.0
4264,Australian Capital Territory,Australia,2/7/20,0,0.0,0,0.0
4265,New South Wales,Australia,2/7/20,4,2.0,0,2.0
4266,Northern Territory,Australia,2/7/20,0,0.0,0,0.0
4267,Queensland,Australia,2/7/20,5,0.0,0,5.0
4268,South Australia,Australia,2/7/20,2,0.0,0,2.0
4269,Tasmania,Australia,2/7/20,0,0.0,0,0.0
4270,Victoria,Australia,2/7/20,4,0.0,0,4.0
4271,Western Australia,Australia,2/7/20,0,0.0,0,0.0
4272,,Austria,2/7/20,0,0.0,0,0.0
4273,,Azerbaijan,2/7/20,0,0.0,0,0.0
4274,,Bahamas,2/7/20,0,0.0,0,0.0
4275,,Bahrain,2/7/20,0,0.0,0,0.0
4276,,Bangladesh,2/7/20,0,0.0,0,0.0
4277,,Barbados,2/7/20,0,0.0,0,0.0
4278,,Belarus,2/7/20,0,0.0,0,0.0
4279,,Belgium,2/7/20,1,0.0,0,1.0
4280,,Benin,2/7/20,0,0.0,0,0.0
4281,,Bhutan,2/7/20,0,0.0,0,0.0
4282,,Bolivia,2/7/20,0,0.0,0,0.0
4283,,Bosnia and Herzegovina,2/7/20,0,0.0,0,0.0
4284,,Brazil,2/7/20,0,0.0,0,0.0
4285,,Brunei,2/7/20,0,0.0,0,0.0
4286,,Bulgaria,2/7/20,0,0.0,0,0.0
4287,,Burkina Faso,2/7/20,0,0.0,0,0.0
4288,,Cabo Verde,2/7/20,0,0.0,0,0.0
4289,,Cambodia,2/7/20,1,0.0,0,1.0
4290,,Cameroon,2/7/20,0,0.0,0,0.0
4291,Alberta,Canada,2/7/20,0,,0,
4292,British Columbia,Canada,2/7/20,4,,0,
4293,Grand Princess,Canada,2/7/20,0,,0,
4294,Manitoba,Canada,2/7/20,0,,0,
4295,New Brunswick,Canada,2/7/20,0,,0,
4296,Newfoundland and Labrador,Canada,2/7/20,0,,0,
4297,Nova Scotia,Canada,2/7/20,0,,0,
4298,Ontario,Canada,2/7/20,3,,0,
4299,Prince Edward Island,Canada,2/7/20,0,,0,
4300,Quebec,Canada,2/7/20,0,,0,
4301,Saskatchewan,Canada,2/7/20,0,,0,
4302,,Central African Republic,2/7/20,0,0.0,0,0.0
4303,,Chad,2/7/20,0,0.0,0,0.0
4304,,Chile,2/7/20,0,0.0,0,0.0
4305,Anhui,China,2/7/20,665,47.0,0,618.0
4306,Beijing,China,2/7/20,297,33.0,1,263.0
4307,Chongqing,China,2/7/20,426,31.0,2,393.0
4308,Fujian,China,2/7/20,224,20.0,0,204.0
4309,Gansu,China,2/7/20,67,9.0,0,58.0
4310,Guangdong,China,2/7/20,1034,88.0,1,945.0
4311,Guangxi,China,2/7/20,172,17.0,0,155.0
4312,Guizhou,China,2/7/20,81,6.0,1,74.0
4313,Hainan,China,2/7/20,117,10.0,2,105.0
4314,Hebei,China,2/7/20,172,22.0,1,149.0
4315,Heilongjiang,China,2/7/20,277,12.0,3,262.0
4316,Henan,China,2/7/20,914,86.0,3,825.0
4317,Hong Kong,China,2/7/20,25,0.0,1,24.0
4318,Hubei,China,2/7/20,24953,1115.0,699,23139.0
4319,Hunan,China,2/7/20,772,112.0,0,660.0
4320,Inner Mongolia,China,2/7/20,50,5.0,0,45.0
4321,Jiangsu,China,2/7/20,408,43.0,0,365.0
4322,Jiangxi,China,2/7/20,661,45.0,0,616.0
4323,Jilin,China,2/7/20,65,4.0,1,60.0
4324,Liaoning,China,2/7/20,99,7.0,0,92.0
4325,Macau,China,2/7/20,10,1.0,0,9.0
4326,Ningxia,China,2/7/20,43,5.0,0,38.0
4327,Qinghai,China,2/7/20,18,3.0,0,15.0
4328,Shaanxi,China,2/7/20,184,17.0,0,167.0
4329,Shandong,China,2/7/20,386,37.0,0,349.0
4330,Shanghai,China,2/7/20,277,30.0,1,246.0
4331,Shanxi,China,2/7/20,104,15.0,0,89.0
4332,Sichuan,China,2/7/20,344,42.0,1,301.0
4333,Tianjin,China,2/7/20,81,2.0,1,78.0
4334,Tibet,China,2/7/20,1,0.0,0,1.0
4335,Xinjiang,China,2/7/20,39,0.0,0,39.0
4336,Yunnan,China,2/7/20,138,12.0,0,126.0
4337,Zhejiang,China,2/7/20,1006,123.0,0,883.0
4338,,Colombia,2/7/20,0,0.0,0,0.0
4339,,Congo (Brazzaville),2/7/20,0,0.0,0,0.0
4340,,Congo (Kinshasa),2/7/20,0,0.0,0,0.0
4341,,Costa Rica,2/7/20,0,0.0,0,0.0
4342,,Cote d'Ivoire,2/7/20,0,0.0,0,0.0
4343,,Croatia,2/7/20,0,0.0,0,0.0
4344,,Diamond Princess,2/7/20,61,0.0,0,61.0
4345,,Cuba,2/7/20,0,0.0,0,0.0
4346,,Cyprus,2/7/20,0,0.0,0,0.0
4347,,Czechia,2/7/20,0,0.0,0,0.0
4348,Faroe Islands,Denmark,2/7/20,0,0.0,0,0.0
4349,Greenland,Denmark,2/7/20,0,0.0,0,0.0
4350,,Denmark,2/7/20,0,0.0,0,0.0
4351,,Djibouti,2/7/20,0,0.0,0,0.0
4352,,Dominican Republic,2/7/20,0,0.0,0,0.0
4353,,Ecuador,2/7/20,0,0.0,0,0.0
4354,,Egypt,2/7/20,0,0.0,0,0.0
4355,,El Salvador,2/7/20,0,0.0,0,0.0
4356,,Equatorial Guinea,2/7/20,0,0.0,0,0.0
4357,,Eritrea,2/7/20,0,0.0,0,0.0
4358,,Estonia,2/7/20,0,0.0,0,0.0
4359,,Eswatini,2/7/20,0,0.0,0,0.0
4360,,Ethiopia,2/7/20,0,0.0,0,0.0
4361,,Fiji,2/7/20,0,0.0,0,0.0
4362,,Finland,2/7/20,1,0.0,0,1.0
4363,French Guiana,France,2/7/20,0,0.0,0,0.0
4364,French Polynesia,France,2/7/20,0,0.0,0,0.0
4365,Guadeloupe,France,2/7/20,0,0.0,0,0.0
4366,Mayotte,France,2/7/20,0,0.0,0,0.0
4367,New Caledonia,France,2/7/20,0,0.0,0,0.0
4368,Reunion,France,2/7/20,0,0.0,0,0.0
4369,Saint Barthelemy,France,2/7/20,0,0.0,0,0.0
4370,St Martin,France,2/7/20,0,0.0,0,0.0
4371,Martinique,France,2/7/20,0,0.0,0,0.0
4372,,France,2/7/20,6,0.0,0,6.0
4373,,Gabon,2/7/20,0,0.0,0,0.0
4374,,Gambia,2/7/20,0,0.0,0,0.0
4375,,Georgia,2/7/20,0,0.0,0,0.0
4376,,Germany,2/7/20,13,0.0,0,13.0
4377,,Ghana,2/7/20,0,0.0,0,0.0
4378,,Greece,2/7/20,0,0.0,0,0.0
4379,,Guatemala,2/7/20,0,0.0,0,0.0
4380,,Guinea,2/7/20,0,0.0,0,0.0
4381,,Guyana,2/7/20,0,0.0,0,0.0
4382,,Haiti,2/7/20,0,0.0,0,0.0
4383,,Holy See,2/7/20,0,0.0,0,0.0
4384,,Honduras,2/7/20,0,0.0,0,0.0
4385,,Hungary,2/7/20,0,0.0,0,0.0
4386,,Iceland,2/7/20,0,0.0,0,0.0
4387,,India,2/7/20,3,0.0,0,3.0
4388,,Indonesia,2/7/20,0,0.0,0,0.0
4389,,Iran,2/7/20,0,0.0,0,0.0
4390,,Iraq,2/7/20,0,0.0,0,0.0
4391,,Ireland,2/7/20,0,0.0,0,0.0
4392,,Israel,2/7/20,0,0.0,0,0.0
4393,,Italy,2/7/20,3,0.0,0,3.0
4394,,Jamaica,2/7/20,0,0.0,0,0.0
4395,,Japan,2/7/20,25,1.0,0,24.0
4396,,Jordan,2/7/20,0,0.0,0,0.0
4397,,Kazakhstan,2/7/20,0,0.0,0,0.0
4398,,Kenya,2/7/20,0,0.0,0,0.0
4399,,"Korea, South",2/7/20,24,1.0,0,23.0
4400,,Kuwait,2/7/20,0,0.0,0,0.0
4401,,Kyrgyzstan,2/7/20,0,0.0,0,0.0
4402,,Latvia,2/7/20,0,0.0,0,0.0
4403,,Lebanon,2/7/20,0,0.0,0,0.0
4404,,Liberia,2/7/20,0,0.0,0,0.0
4405,,Liechtenstein,2/7/20,0,0.0,0,0.0
4406,,Lithuania,2/7/20,0,0.0,0,0.0
4407,,Luxembourg,2/7/20,0,0.0,0,0.0
4408,,Madagascar,2/7/20,0,0.0,0,0.0
4409,,Malaysia,2/7/20,12,1.0,0,11.0
4410,,Maldives,2/7/20,0,0.0,0,0.0
4411,,Malta,2/7/20,0,0.0,0,0.0
4412,,Mauritania,2/7/20,0,0.0,0,0.0
4413,,Mauritius,2/7/20,0,0.0,0,0.0
4414,,Mexico,2/7/20,0,0.0,0,0.0
4415,,Moldova,2/7/20,0,0.0,0,0.0
4416,,Monaco,2/7/20,0,0.0,0,0.0
4417,,Mongolia,2/7/20,0,0.0,0,0.0
4418,,Montenegro,2/7/20,0,0.0,0,0.0
4419,,Morocco,2/7/20,0,0.0,0,0.0
4420,,Namibia,2/7/20,0,0.0,0,0.0
4421,,Nepal,2/7/20,1,0.0,0,1.0
4422,Aruba,Netherlands,2/7/20,0,0.0,0,0.0
4423,Curacao,Netherlands,2/7/20,0,0.0,0,0.0
4424,Sint Maarten,Netherlands,2/7/20,0,0.0,0,0.0
4425,,Netherlands,2/7/20,0,0.0,0,0.0
4426,,New Zealand,2/7/20,0,0.0,0,0.0
4427,,Nicaragua,2/7/20,0,0.0,0,0.0
4428,,Niger,2/7/20,0,0.0,0,0.0
4429,,Nigeria,2/7/20,0,0.0,0,0.0
4430,,North Macedonia,2/7/20,0,0.0,0,0.0
4431,,Norway,2/7/20,0,0.0,0,0.0
4432,,Oman,2/7/20,0,0.0,0,0.0
4433,,Pakistan,2/7/20,0,0.0,0,0.0
4434,,Panama,2/7/20,0,0.0,0,0.0
4435,,Papua New Guinea,2/7/20,0,0.0,0,0.0
4436,,Paraguay,2/7/20,0,0.0,0,0.0
4437,,Peru,2/7/20,0,0.0,0,0.0
4438,,Philippines,2/7/20,3,0.0,1,2.0
4439,,Poland,2/7/20,0,0.0,0,0.0
4440,,Portugal,2/7/20,0,0.0,0,0.0
4441,,Qatar,2/7/20,0,0.0,0,0.0
4442,,Romania,2/7/20,0,0.0,0,0.0
4443,,Russia,2/7/20,2,0.0,0,2.0
4444,,Rwanda,2/7/20,0,0.0,0,0.0
4445,,Saint Lucia,2/7/20,0,0.0,0,0.0
4446,,Saint Vincent and the Grenadines,2/7/20,0,0.0,0,0.0
4447,,San Marino,2/7/20,0,0.0,0,0.0
4448,,Saudi Arabia,2/7/20,0,0.0,0,0.0
4449,,Senegal,2/7/20,0,0.0,0,0.0
4450,,Serbia,2/7/20,0,0.0,0,0.0
4451,,Seychelles,2/7/20,0,0.0,0,0.0
4452,,Singapore,2/7/20,30,0.0,0,30.0
4453,,Slovakia,2/7/20,0,0.0,0,0.0
4454,,Slovenia,2/7/20,0,0.0,0,0.0
4455,,Somalia,2/7/20,0,0.0,0,0.0
4456,,South Africa,2/7/20,0,0.0,0,0.0
4457,,Spain,2/7/20,1,0.0,0,1.0
4458,,Sri Lanka,2/7/20,1,0.0,0,1.0
4459,,Sudan,2/7/20,0,0.0,0,0.0
4460,,Suriname,2/7/20,0,0.0,0,0.0
4461,,Sweden,2/7/20,1,0.0,0,1.0
4462,,Switzerland,2/7/20,0,0.0,0,0.0
4463,,Taiwan*,2/7/20,16,1.0,0,15.0
4464,,Tanzania,2/7/20,0,0.0,0,0.0
4465,,Thailand,2/7/20,25,5.0,0,20.0
4466,,Togo,2/7/20,0,0.0,0,0.0
4467,,Trinidad and Tobago,2/7/20,0,0.0,0,0.0
4468,,Tunisia,2/7/20,0,0.0,0,0.0
4469,,Turkey,2/7/20,0,0.0,0,0.0
4470,,Uganda,2/7/20,0,0.0,0,0.0
4471,,Ukraine,2/7/20,0,0.0,0,0.0
4472,,United Arab Emirates,2/7/20,5,0.0,0,5.0
4473,Bermuda,United Kingdom,2/7/20,0,0.0,0,0.0
4474,Cayman Islands,United Kingdom,2/7/20,0,0.0,0,0.0
